track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
spotify:track:5cOM0fTHceCkJVwuyHdMnk,0.816,0.791,4.0,-4.21,1.0,0.0372,0.0353,0.000345,0.17,0.963,128.521,4.0
spotify:track:142rTdgKhe55q9LdSU4cYF,0.568,0.631,7.0,-5.623,1.0,0.0273,0.033,0.0,0.144,0.23,105.096,4.0
spotify:track:0ezTev2AFh8ugKYHLdvytD,0.571,0.924,0.0,-5.079,1.0,0.0651,0.0127,0.0899,0.114,0.508,129.599,4.0
spotify:track:1cmjxqobVTrgAiJ0btAleN,0.249,0.66,0.0,-6.905,1.0,0.0342,0.504,0.0026,0.0891,0.435,149.813,4.0
spotify:track:2EiGECydkS2M8OCcRHQZhT,0.456,0.67,7.0,-5.212,1.0,0.0574,0.588,0.0,0.116,0.405,128.632,4.0
spotify:track:6rvXznPVt21K7Adhw9zKEJ,0.604,0.423,2.0,-17.156,0.0,0.0374,0.000387,0.0328,0.0857,0.472,112.344,4.0
spotify:track:2inb1KNU2bGIkldLsuDb83,0.255,0.193,11.0,-16.236,1.0,0.0363,0.948,7.09e-06,0.343,0.164,70.536,4.0
spotify:track:2wOFqEtlkTOdtR8Jlfboh2,0.551,0.496,5.0,-8.049,1.0,0.0293,0.157,1.43e-06,0.0934,0.2,105.837,3.0
spotify:track:1mP8BJQBRZWjSQLVmxQEyG,0.563,0.458,0.0,-7.673,1.0,0.0305,0.748,0.0,0.103,0.259,79.738,4.0
spotify:track:15A3uqmUTxJ1KJGfAdiywb,0.821,0.952,5.0,-4.778,1.0,0.0723,0.117,0.000263,0.106,0.36,121.941,4.0
spotify:track:3vPcQctpI8eQxlIkzGaVju,0.618,0.741,2.0,-3.95,1.0,0.031,0.17,0.0,0.0822,0.296,118.984,4.0
spotify:track:094RugjgLW6CdPLOJctBZ3,0.659,0.911,4.0,-2.28,1.0,0.0786,0.154,0.000304,0.191,0.576,91.999,4.0
spotify:track:0ZEhlT9v8CdOKu55zhYGv9,0.437,0.572,8.0,-8.648,0.0,0.0339,0.00191,0.00243,0.116,0.239,124.172,4.0
spotify:track:2R7858bg0GHuBBxjTyOL7N,0.583,0.545,2.0,-11.698,0.0,0.0351,0.232,0.0,0.133,0.801,153.249,4.0
spotify:track:2sV02UuKA7mrrnPYnFSvVp,0.431,0.817,7.0,-5.479,1.0,0.0324,0.000211,1.23e-05,0.124,0.664,169.926,4.0
spotify:track:1CRFWfZEfLCs7pYDlXFYMJ,0.43,0.436,8.0,-4.816,1.0,0.119,0.17,0.0,0.128,0.217,90.053,4.0
spotify:track:63wZlylRUopU7xfLsWICOC,0.609,0.88,3.0,-7.407,1.0,0.0742,0.0405,0.0,0.284,0.389,126.981,4.0
spotify:track:2pobHsjxYNYI885GZVVZUc,0.515,0.131,3.0,-20.088,1.0,0.0497,0.827,0.00971,0.0963,0.301,94.043,4.0
spotify:track:60eOMEt3WNVX1m1jmApmnX,0.546,0.583,6.0,-7.317,0.0,0.0348,0.002,0.173,0.115,0.235,128.017,4.0
spotify:track:5Z4SaSAhRh5UEYNAv0VjvH,0.423,0.845,8.0,-6.877,1.0,0.0748,0.251,0.000725,0.109,0.41,90.138,4.0
spotify:track:6IiCb4PCrDgqLuDWgHhFi7,0.64,0.683,2.0,-4.309,1.0,0.0434,0.169,0.0,0.109,0.4,146.058,4.0
spotify:track:3Q7LXyGZ3SLD0dLztx3j5x,0.599,0.704,8.0,-8.573,0.0,0.244,0.714,0.0,0.521,0.95,173.053,4.0
spotify:track:1agVrzicFWExgEiAtk8lmr,0.398,0.86,7.0,-4.574,1.0,0.0663,0.00155,0.683,0.154,0.564,138.09,4.0
spotify:track:4E6cwWJWZw2zWf7VFbH7wf,0.583,0.786,2.0,-3.142,0.0,0.0301,0.0208,0.0,0.188,0.573,123.055,4.0
spotify:track:4BVE5tIIpYabZcYCbephNW,0.425,0.903,1.0,-4.801,1.0,0.0732,0.405,0.0128,0.117,0.769,108.748,4.0
spotify:track:790jZbOfjDsMjeWpxQ0H9T,0.439,0.691,7.0,-9.158,1.0,0.0608,0.000666,0.0777,0.423,0.433,103.281,3.0
spotify:track:4GmoKQoOE3NSYQO1xMcsIw,0.512,0.667,0.0,-8.342,1.0,0.042,0.357,1.02e-05,0.0626,0.841,86.13,4.0
spotify:track:4rkUEE5iTzG0szS8k8QzqR,0.383,0.616,5.0,-7.118,1.0,0.0515,0.314,7.21e-06,0.11,0.48,147.625,4.0
spotify:track:6LZOgBvntXL1egqIHHPnhn,0.734,0.923,11.0,-8.189,1.0,0.0561,0.0495,1.29e-05,0.0612,0.847,109.661,4.0
spotify:track:71CgN6BVkaXFNB5xPnvY9o,0.582,0.796,8.0,-4.017,1.0,0.0563,0.0253,0.0,0.211,0.547,100.02,4.0
spotify:track:28ASL502mpsN4rqS2NmrS3,0.597,0.97,4.0,-5.972,0.0,0.0502,0.000385,0.205,0.133,0.717,114.999,4.0
spotify:track:6HksxcBzMVdT17aq1Q79Xe,0.439,0.709,0.0,-3.545,1.0,0.026,0.00565,0.00152,0.131,0.319,81.331,4.0
spotify:track:46xkXPGjR9Ig9BcaTUNus3,0.853,0.571,1.0,-5.845,1.0,0.0543,0.133,0.0,0.0564,0.958,117.991,4.0
spotify:track:6rT0BKAbg4y35tukHcfk4N,0.208,0.342,6.0,-8.702,1.0,0.0327,0.875,3e-06,0.0908,0.135,186.162,4.0
spotify:track:3uVEtIOcyE7rGAqcWJt95h,0.545,0.322,1.0,-7.922,0.0,0.111,0.944,0.0,0.197,0.321,139.251,5.0
spotify:track:1Xiziz94CF3sFctb1udhAm,0.386,0.925,2.0,-4.175,1.0,0.115,0.0276,0.000215,0.0375,0.336,158.15,4.0
spotify:track:1OutzYv6YiN93lrT3pJsWR,0.612,0.735,8.0,-5.074,0.0,0.0282,0.00202,0.00118,0.328,0.783,126.326,4.0
spotify:track:2BcvvHttiZRvguFM4hR398,0.684,0.482,2.0,-12.59,1.0,0.0384,0.475,7.32e-05,0.118,0.785,115.066,4.0
spotify:track:5XN9bW25saq1CqXP1hfN2V,0.665,0.842,0.0,-5.471,0.0,0.0559,0.105,0.0,0.0785,0.861,143.875,4.0
spotify:track:67eX1ovaHyVPUinMHeUtIM,0.785,0.737,9.0,-5.306,1.0,0.0363,0.042,0.000107,0.108,0.971,125.447,4.0
spotify:track:44xykY61s1aKsgf40A5cyI,0.582,0.545,4.0,-11.677,0.0,0.0298,0.017,4.05e-06,0.229,0.721,101.691,4.0
spotify:track:1058fW9H3fZA6QjYCdOBad,0.666,0.796,10.0,-6.967,0.0,0.103,0.0492,0.0,0.0442,0.61,110.108,4.0
spotify:track:6smYfKpqsvpmqBXkLjYGJo,0.535,0.648,10.0,-4.479,1.0,0.159,0.0962,0.0,0.118,0.511,162.084,4.0
spotify:track:7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,4.0
spotify:track:1hKdDCpiI9mqz1jVHRKG0E,0.579,0.824,6.0,-8.71,0.0,0.03,0.00206,0.00903,0.059,0.635,123.331,4.0
spotify:track:1YiAY1oCmkFjUabQL9gos4,0.476,0.766,4.0,-11.435,1.0,0.038,0.0446,0.0053,0.214,0.68,137.083,4.0
spotify:track:5h1W0CYmmJtFzbLCR2CIMk,0.337,0.657,1.0,-4.317,1.0,0.0964,0.021,0.0,0.542,0.305,174.18,5.0
spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH,0.622,0.712,5.0,-7.321,1.0,0.066,0.0573,0.0,0.13,0.487,140.025,4.0
spotify:track:6RX5iL93VZ5fKmyvNXvF1r,0.447,0.694,7.0,-4.637,0.0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,4.0
spotify:track:5dDPFVD26G55XYYaKIexRS,0.265,0.78,4.0,-6.959,1.0,0.0392,0.00254,0.134,0.319,0.477,112.482,4.0
spotify:track:10YdhNF79cE9r9yyIDjot1,0.311,0.686,4.0,-4.543,0.0,0.0476,0.0916,8.81e-05,0.0899,0.549,178.455,4.0
spotify:track:5qNh5WtzMbfpSj2jLlBkoD,0.634,0.285,9.0,-14.007,0.0,0.0807,0.937,0.000359,0.232,0.203,129.65,4.0
spotify:track:2Bs4jQEGMycglOfWPBqrVG,0.536,0.768,10.0,-5.948,0.0,0.0347,0.00433,0.0,0.114,0.545,77.217,4.0
spotify:track:2olVm1lHicpveMAo4AUDRB,0.768,0.829,5.0,-5.109,1.0,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,4.0
spotify:track:0ssO4IoUxpC4KbrDqXEj2p,0.678,0.793,1.0,-7.635,0.0,0.0321,0.297,0.0,0.0445,0.96,89.791,4.0
spotify:track:3R5NhykbYUJmOszgO8qAmo,0.548,0.394,0.0,-6.371,1.0,0.0259,0.852,1.22e-05,0.0854,0.342,86.932,4.0
spotify:track:4NfNr2aOxfZkkDHue5gjKf,0.584,0.552,11.0,-12.36,0.0,0.0341,0.281,0.0,0.0842,0.71,137.587,4.0
spotify:track:13BRH2RILNifFRNTXbLUka,0.544,0.846,1.0,-5.52,1.0,0.0389,0.00846,2.77e-06,0.192,0.969,88.187,4.0
spotify:track:1GTC0gBd5B8YmVf3tRl9Ln,0.453,0.975,7.0,-3.074,1.0,0.291,0.0518,1.57e-06,0.223,0.155,129.174,4.0
spotify:track:1ExfPZEiahqhLyajhybFeS,0.794,0.711,8.0,-5.124,0.0,0.0699,0.3,0.0,0.0955,0.955,174.915,4.0
spotify:track:57FlM19L7CMprNvyQxKTTe,0.452,0.341,2.0,-9.657,1.0,0.0332,0.739,0.0,0.0798,0.362,139.022,4.0
spotify:track:55Dg4JYgrNSiNg68vawaaI,0.481,0.0568,10.0,-20.508,1.0,0.0357,0.917,0.0,0.12,0.505,111.799,4.0
spotify:track:5bpx60gYQoDDJcP7vBygPB,0.713,0.408,4.0,-7.104,0.0,0.0308,0.0365,0.000285,0.0963,0.103,103.968,4.0
spotify:track:18CODOzJ5DWzWh6kAeKiSC,0.852,0.694,1.0,-6.765,1.0,0.0653,0.0121,0.0,0.126,0.789,109.906,4.0
spotify:track:3AhXZa8sUQht0UEdBJgpGc,0.482,0.721,0.0,-6.839,1.0,0.0321,0.731,0.0,0.189,0.557,95.263,4.0
spotify:track:0DiDStADDVh3SvAsoJAFMk,0.795,0.496,0.0,-5.883,1.0,0.0722,0.108,0.0,0.0645,0.874,94.01,4.0
spotify:track:6cIYFBwTv4JGpX7wOk5VIu,0.593,0.653,5.0,-3.772,1.0,0.0731,0.411,0.0,0.105,0.176,150.036,4.0
spotify:track:1K1nzhbKCNmrNXi9B07mPF,0.706,0.39,9.0,-13.673,1.0,0.0324,0.0221,3.81e-05,0.0944,0.839,90.584,4.0
spotify:track:2G2YzndIA6jeWFPBXhUjh5,0.511,0.769,4.0,-7.032,1.0,0.042,0.181,0.0,0.0921,0.818,129.657,4.0
spotify:track:0w1cshxOoZvM0ZembJEEca,0.488,0.721,4.0,-6.62,1.0,0.036,0.63,2.87e-05,0.333,0.715,181.844,4.0
spotify:track:1Y3LN4zO1Edc2EluIoSPJN,0.551,0.55,10.0,-5.339,1.0,0.0286,0.777,0.0,0.202,0.342,101.19,3.0
spotify:track:074Xt2DSblp5OOK6lYVuPS,0.37,0.461,0.0,-12.545,1.0,0.055,0.273,0.0,0.189,0.736,73.358,4.0
spotify:track:1aUT4xl8iiYNr6emik4qTB,0.587,0.931,3.0,-4.426,1.0,0.467,0.103,1.16e-06,0.346,0.445,155.964,4.0
spotify:track:2PX54jMPTjvpgAod0oIuIP,0.469,0.235,10.0,-14.399,1.0,0.0336,0.694,0.153,0.0962,0.52,138.522,4.0
spotify:track:46EfOYq59bLsA8KU3UauRK,0.728,0.879,11.0,-5.861,0.0,0.0933,0.217,0.013,0.0984,0.764,125.853,4.0
spotify:track:4UfupbARPxljVkBmuZlJnY,0.739,0.679,0.0,-5.079,1.0,0.0373,0.000424,0.0187,0.389,0.786,127.487,4.0
spotify:track:50PWlIBU7PlGGwzgN8TiFJ,0.668,0.449,0.0,-7.897,1.0,0.0451,0.477,0.0,0.107,0.154,129.889,4.0
spotify:track:4Pthfbs6lQNEUx1MmQMyax,0.794,0.818,0.0,-4.24,0.0,0.0728,0.152,4.95e-06,0.221,0.927,116.032,4.0
spotify:track:6A5M31nKvt6GYaGL7XpX2w,0.308,0.873,8.0,-4.542,1.0,0.0533,0.00022,0.000729,0.0974,0.686,143.519,4.0
spotify:track:0JqZAtfchMdhGOIhj6NNT5,0.616,0.511,9.0,-14.807,0.0,0.0378,0.0887,2.33e-06,0.0736,0.724,134.769,4.0
spotify:track:18X90CAmDyrJzaXi20rVDP,0.843,0.834,5.0,-5.427,0.0,0.119,0.0624,0.0,0.897,0.969,128.025,4.0
spotify:track:0cizpZbGJSYq8Aw5uGOsLF,0.625,0.766,8.0,-3.939,1.0,0.0448,0.0501,0.0,0.0808,0.295,125.959,4.0
spotify:track:2nvC4i2aMo4CzRjRflysah,0.424,0.588,9.0,-5.455,1.0,0.0278,0.0553,4.95e-06,0.298,0.193,144.636,4.0
spotify:track:6XZpVCFrDf2XMtyaX1Wst0,0.539,0.714,8.0,-4.925,0.0,0.0278,0.0489,0.000594,0.17,0.592,139.055,4.0
spotify:track:5vVmnv4EN3X2VBa5Fo3UFM,0.391,0.427,11.0,-9.271,1.0,0.0438,0.263,8.62e-06,0.174,0.45,93.192,4.0
spotify:track:026IC4Vj88QjLlnIPDExhz,0.83,0.557,1.0,-5.146,1.0,0.118,0.361,0.0,0.249,0.492,114.966,4.0
spotify:track:6zQFzZnkHTE01QwGp11i9y,0.607,0.597,5.0,-7.56,1.0,0.125,0.00276,0.0168,0.109,0.252,103.939,4.0
spotify:track:3J90DxBYXJR2G60Hlro76Q,0.219,0.239,7.0,-14.215,1.0,0.0297,0.854,0.596,0.0742,0.446,76.682,4.0
spotify:track:58fOMJ6wNZrptyUfp3yvYL,0.789,0.444,10.0,-13.998,0.0,0.042,0.0929,0.000551,0.156,0.968,96.893,4.0
spotify:track:7JFysVNd8IeMpKLt4SEjN4,0.444,0.735,4.0,-9.74,1.0,0.0526,0.112,0.0,0.637,0.347,145.244,4.0
spotify:track:57trQKFZdJxHia4sMJioWk,0.448,0.35,5.0,-16.239,1.0,0.0393,0.147,2.27e-06,0.0842,0.234,177.279,4.0
spotify:track:5dNfHmqgr128gMY2tc5CeJ,0.795,0.523,1.0,-7.165,1.0,0.0423,0.061,0.0,0.0914,0.855,133.024,4.0
spotify:track:0OI7AFifLSoGzpb8bdBLLV,0.653,0.718,3.0,-5.232,0.0,0.213,0.00413,0.0,0.0537,0.216,82.034,4.0
spotify:track:76fFzThA0KjAea2BdVlHnD,0.395,0.641,7.0,-5.96,1.0,0.0353,0.188,7.1e-05,0.145,0.421,121.451,4.0
spotify:track:6mYrhCAGWzTdF8QnKuchXM,0.658,0.575,11.0,-10.365,1.0,0.0267,0.243,0.0,0.122,0.504,108.329,4.0
spotify:track:7gEpTMp9MQc1uJwivtL37R,0.661,0.557,4.0,-8.244,1.0,0.049,0.262,0.0,0.0557,0.957,125.445,4.0
spotify:track:5K7AMlpc4796JRWXb26nCV,0.371,0.609,11.0,-5.524,1.0,0.0295,0.386,0.0,0.104,0.426,136.526,3.0
spotify:track:2HAk4odx3V0xWcGsfnNZlX,0.483,0.914,8.0,-3.735,1.0,0.38,0.0202,0.0,0.124,0.362,172.024,4.0
spotify:track:7foiOmd1Je7Z0D3TaZCDro,0.327,0.92,9.0,-5.223,1.0,0.0611,0.144,0.84,0.774,0.439,167.972,4.0
spotify:track:0qc4QlcCxVTGyShurEv1UU,0.59,0.642,7.0,-3.87,1.0,0.122,0.0771,0.0,0.105,0.651,107.356,4.0
spotify:track:5pcjystBtalYeqaiXCcgEY,0.589,0.496,2.0,-7.606,1.0,0.0377,0.818,0.0,0.101,0.44,142.731,4.0
spotify:track:2NvAYU0M5itMBOwTR9wW0U,0.546,0.817,10.0,-4.713,0.0,0.0325,0.000551,0.0121,0.111,0.286,132.066,4.0
spotify:track:6jdOi5U5LBzQrc4c1VT983,0.773,0.414,6.0,-7.436,0.0,0.0961,0.00411,3.4e-05,0.0733,0.289,99.993,4.0
spotify:track:4hd4YTkABCn2zuTZeYEA6D,0.705,0.745,7.0,-7.455,1.0,0.0862,0.467,0.00425,0.122,0.526,142.014,4.0
spotify:track:5gb9UJkh8TfrNMRYOJNbew,0.718,0.691,4.0,-6.44,1.0,0.0387,0.0159,0.0,0.0627,0.552,100.008,4.0
spotify:track:7LoVbAV8iBUWJJ5g17Lsor,0.58,0.675,8.0,-6.676,1.0,0.238,0.015,0.0,0.176,0.783,175.799,4.0
spotify:track:0osvOdeD3YXZiWkT8MKolJ,0.749,0.674,10.0,-5.128,0.0,0.0366,0.0209,0.0,0.169,0.711,123.055,4.0
spotify:track:5mwzpzRue1SBWwrbbhXfbf,0.547,0.831,11.0,-11.298,0.0,0.0319,0.0874,8.34e-06,0.222,0.909,168.581,4.0
spotify:track:1ESxXEaYZ3CvkVqBdSHZiS,0.779,0.719,7.0,-7.004,1.0,0.0279,0.0989,0.0,0.111,0.936,125.996,4.0
spotify:track:7lXOqE38eCr979gp27O5wr,0.522,0.413,3.0,-5.86,1.0,0.0316,0.722,0.0,0.0854,0.49,175.972,3.0
spotify:track:1qDrWA6lyx8cLECdZE7TV7,0.865,0.521,0.0,-6.932,1.0,0.0371,0.548,0.000115,0.0989,0.748,129.059,4.0
spotify:track:6nzXkCBOhb2mxctNihOqbb,0.639,0.912,1.0,-2.621,1.0,0.0615,0.00107,0.0,0.097,0.343,143.448,4.0
spotify:track:4ybRyv3DbkvDUH9sY37Qn6,0.508,0.981,4.0,-2.627,1.0,0.108,0.000458,0.00345,0.103,0.669,135.638,4.0
spotify:track:0g31yfQdoNIeOznZRBfaWP,0.608,0.817,11.0,-4.207,1.0,0.0296,0.104,0.0,0.247,0.47,117.367,4.0
spotify:track:2rKjTiwhbkdM2focSdHc7p,0.418,0.882,2.0,-9.083,1.0,0.0405,0.279,0.000678,0.111,0.733,94.717,4.0
spotify:track:4dGJf1SER1T6ooX46vwzRB,0.566,0.713,6.0,-4.25,1.0,0.0417,0.645,0.0,0.114,0.807,169.864,4.0
spotify:track:7wqSzGeodspE3V6RBD5W8L,0.689,0.481,10.0,-7.503,1.0,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,4.0
spotify:track:0tQfrNzsjBDR2LKO76fiog,0.247,0.271,9.0,-9.945,0.0,0.0289,0.46,0.0,0.188,0.127,82.988,5.0
spotify:track:7fgS7jlaRkpbUVYCe2Mt7i,0.762,0.705,4.0,-5.082,1.0,0.099,0.441,0.0,0.118,0.772,119.439,4.0
spotify:track:7vFv0yFGMJW3qVXbAd9BK9,0.647,0.729,5.0,-6.251,1.0,0.0236,0.0206,0.0489,0.134,0.687,94.01,4.0
spotify:track:6ksRossV4vKsXntCCZbhaM,0.589,0.613,0.0,-5.034,1.0,0.0327,0.568,0.0,0.0675,0.19,114.853,4.0
spotify:track:41c0FBsKGWXqAnQC3ifyzw,0.623,0.721,0.0,-10.52,0.0,0.0276,0.302,0.000122,0.0838,0.782,101.431,4.0
spotify:track:6RWnrLR3GGvOdrUtNhYset,0.413,0.586,6.0,-8.084,1.0,0.111,0.223,0.0,0.0946,0.215,129.167,4.0
spotify:track:2mXEChhAdpFSBLDsKTuxhu,0.588,0.614,5.0,-5.857,0.0,0.0726,0.31,0.0,0.321,0.59,121.299,5.0
spotify:track:64ymP0l9Igq5ME7Qk7tqHa,0.44,0.323,9.0,-5.957,1.0,0.0281,0.692,0.0,0.103,0.158,77.988,4.0
spotify:track:3HVWdVOQ0ZA45FuZGSfvns,0.798,0.675,6.0,-5.041,1.0,0.0442,0.0912,0.0,0.0894,0.842,101.956,4.0
spotify:track:1Cy71Rb6aB5EjVYVYvVFIx,0.474,0.603,0.0,-5.99,1.0,0.027,0.0546,0.0,0.198,0.255,135.988,4.0
spotify:track:5Fvwrnvo1yyvQiYvxvFh61,0.645,0.63,11.0,-7.066,1.0,0.0354,0.0253,0.000433,0.125,0.96,150.919,4.0
spotify:track:3DqvBu9MpNNz4UToUXDJ4u,0.77,0.744,2.0,-8.133,1.0,0.0937,0.169,0.00223,0.0537,0.548,106.15,4.0
spotify:track:7oeAmjYo4MJDklImlVSavw,0.816,0.596,1.0,-6.426,0.0,0.0651,0.235,0.0,0.389,0.809,130.102,4.0
spotify:track:1tNJrcVe6gwLEiZCtprs1u,0.815,0.518,7.0,-6.594,0.0,0.0897,0.223,0.0,0.104,0.877,151.891,4.0
spotify:track:24WQvfKUCLKN1z0AcnNCc7,0.712,0.323,3.0,-17.612,1.0,0.0444,0.721,8.39e-06,0.112,0.73,81.527,4.0
spotify:track:6eK6eWG03zxQFW8P4OE4Cb,0.501,0.975,2.0,-3.361,1.0,0.0941,0.000422,1.53e-06,0.364,0.348,127.964,4.0
spotify:track:5qmXgeIDa1lXB07pgAVlNM,0.548,0.554,9.0,-6.408,1.0,0.0587,0.283,0.0,0.0708,0.382,79.918,4.0
spotify:track:1TZGMJxT3gPDkwZyfcc9ED,0.611,0.595,10.0,-9.388,1.0,0.0266,0.0447,8.48e-06,0.344,0.275,102.998,3.0
spotify:track:2JHs0rSCXLxdaDEyUoAkcz,0.596,0.276,6.0,-12.558,1.0,0.0405,0.589,0.0,0.177,0.495,99.892,4.0
spotify:track:4a8ZMNLB75047bY2I7oABt,0.591,0.396,9.0,-14.753,1.0,0.0371,0.107,0.0,0.248,0.781,126.091,4.0
spotify:track:1OIMQNvlVZCzmCTmrJrd4F,0.75,0.659,9.0,-6.131,1.0,0.0928,0.124,0.0,0.46,0.765,120.043,4.0
spotify:track:7x8dCjCr0x6x2lXKujYD34,0.433,0.959,9.0,-4.04,1.0,0.0431,0.000917,0.0,0.028,0.365,172.984,4.0
spotify:track:0q65HQJewwBeEJTENBClKo,0.623,0.849,7.0,-5.477,1.0,0.0418,0.0165,0.00578,0.0588,0.581,112.012,4.0
spotify:track:7HKez549fwJQDzx3zLjHKC,0.631,0.932,5.0,-4.142,1.0,0.0354,0.0436,0.137,0.0918,0.971,122.429,4.0
spotify:track:27tEwX9iWCVf5bQCmUaABy,0.702,0.941,5.0,-10.388,1.0,0.0602,0.0335,0.0133,0.36,0.756,119.996,4.0
spotify:track:2yIWGeH9w7vwbZE9x9z6va,0.504,0.862,9.0,-4.421,1.0,0.0779,0.0012,0.0013,0.157,0.77,156.469,4.0
spotify:track:53DZyJ7xXnTaUZ1VPdFWEn,0.666,0.942,2.0,-9.79,1.0,0.0403,0.00219,0.882,0.0589,0.723,134.809,4.0
spotify:track:3nNRv9xS4ni6XvU4U7iY4o,0.72,0.5,9.0,-7.306,1.0,0.0347,0.509,0.0,0.147,0.609,105.727,4.0
spotify:track:5hmJIY19Z6bLs0JNsrAMPD,0.639,0.845,10.0,-3.333,1.0,0.0372,0.0528,0.0,0.336,0.871,119.485,4.0
spotify:track:5UwbnHhjnbinJH8TefuQfN,0.757,0.868,9.0,-9.326,1.0,0.062,0.411,0.00221,0.355,0.815,138.923,4.0
spotify:track:776qZppWpAKu1HPnWCROL4,0.502,0.885,2.0,-3.89,1.0,0.0635,0.000211,0.000137,0.381,0.47,138.001,4.0
spotify:track:0wRCXAjEC4yr8ghGTqX6OB,0.287,0.314,9.0,-14.154,1.0,0.0283,0.661,0.000418,0.127,0.387,103.414,4.0
spotify:track:6WQp6ef4S24dbtfpDb1cmn,0.665,0.902,2.0,-4.138,1.0,0.0518,0.000559,2.83e-06,0.0442,0.754,138.074,4.0
spotify:track:47BBI51FKFwOMlIiX6m8ya,0.689,0.694,6.0,-5.83,0.0,0.027,0.257,0.0,0.148,0.482,99.039,4.0
spotify:track:460gRGQCKIBKhJR1aTt2BG,0.706,0.53,2.0,-12.83,1.0,0.0294,0.167,1.73e-05,0.0301,0.98,111.555,4.0
spotify:track:6eTBV3priotmOLPSeZOt8p,0.608,0.819,8.0,-8.011,1.0,0.0851,0.0875,0.0,0.0882,0.795,136.155,4.0
spotify:track:0ppQBZJl79XXdHzmhYNd3b,0.735,0.728,11.0,-7.967,0.0,0.0496,0.00173,0.00514,0.0431,0.786,139.409,4.0
spotify:track:6aW8xArEW5crYL0IiQekvd,0.187,0.256,0.0,-11.536,1.0,0.0308,0.878,1.89e-06,0.187,0.31,89.762,4.0
spotify:track:4XYHEuDwsKuxSpiIylcMnB,0.4,0.455,2.0,-10.679,1.0,0.0338,0.374,2.54e-06,0.246,0.532,115.531,4.0
spotify:track:42ziF34uW56yqVpDQKLVp9,0.433,0.761,0.0,-3.873,1.0,0.0482,0.133,1.16e-06,0.147,0.357,83.797,4.0
spotify:track:04N18CfIbOJPnVLGOKgJNB,0.63,0.514,10.0,-8.005,1.0,0.0521,0.247,0.0,0.0989,0.477,89.128,4.0
spotify:track:7iYg4I4Gy7RbK9jm4Katwy,0.61,0.784,8.0,-2.964,0.0,0.108,0.000343,0.00119,0.0854,0.628,127.977,4.0
spotify:track:7ccI9cStQbQdystvc6TvxD,0.268,0.459,7.0,-6.948,0.0,0.0346,0.378,0.0,0.119,0.172,64.223,4.0
spotify:track:3cNjgVBKTJ1SvKhunrCdVy,0.513,0.768,4.0,-4.868,0.0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264,4.0
spotify:track:0jIa8Bckzoy7bgURBZXxNB,0.756,0.77,1.0,-3.502,1.0,0.0343,0.191,0.0,0.178,0.73,119.961,4.0
spotify:track:0oYqvXzdmRi7sip7s6vluY,0.633,0.926,7.0,-5.352,1.0,0.0769,0.00513,3.49e-05,0.313,0.951,131.835,4.0
spotify:track:5QRAfvKPyQpwt897Jc0glg,0.822,0.969,7.0,-11.471,0.0,0.0582,0.259,0.000153,0.39,0.765,128.007,4.0
spotify:track:3ONUtdd1ZXr2zGN9EsF9rS,0.433,0.888,0.0,-5.029,1.0,0.0803,0.00889,9.32e-05,0.159,0.757,153.596,4.0
spotify:track:2GBYWH1FHy0MjKD0ep2t2Y,0.21,0.336,10.0,-9.28,1.0,0.0292,0.657,0.000129,0.134,0.212,186.773,4.0
spotify:track:42et6fnHCw1HIPSrdPprMl,0.64,0.864,7.0,-6.576,1.0,0.0314,0.00832,0.0,0.123,0.701,102.026,4.0
spotify:track:7wzl8TbHkZs68YH67cQmjB,0.704,0.893,4.0,-8.038,0.0,0.0477,0.121,0.00322,0.19,0.644,114.953,4.0
spotify:track:6CnjrPmgbsqTkYRiByMa4d,0.604,0.874,9.0,-4.784,0.0,0.0634,0.621,0.0,0.132,0.522,97.929,4.0
spotify:track:3e2KBwxibC1rq4bA5TNKW2,0.573,0.897,1.0,-3.549,1.0,0.0553,0.00473,0.0,0.278,0.463,126.034,4.0
spotify:track:69YS619ra1i2BJflnjeMI3,0.595,0.519,11.0,-6.196,1.0,0.0316,0.649,8.09e-06,0.102,0.61,98.506,4.0
spotify:track:67t9XakWxL3JuoRTN4uk01,0.609,0.735,9.0,-8.568,0.0,0.0269,0.28,0.0,0.136,0.587,96.818,4.0
spotify:track:6fOt552vV1FLlXAKcAKc5g,0.585,0.869,11.0,-6.935,0.0,0.0543,0.0193,0.000163,0.164,0.423,124.958,4.0
spotify:track:4QJLKU75Rg4558f4LbDBRi,0.485,0.911,3.0,-5.749,1.0,0.0355,8.67e-05,0.0,0.092,0.568,89.956,4.0
spotify:track:1A6OTy97kk0mMdm78rHsm8,0.753,0.498,2.0,-5.61,1.0,0.0504,0.551,0.0,0.0706,0.927,89.95,4.0
spotify:track:7BHPfjnhrmPLcnAL3mx6cT,0.723,0.48,10.0,-7.503,1.0,0.0282,0.154,0.0,0.0672,0.571,87.99,4.0
