track_id,track_name,album_id,disc_number,track_number,duration_ms,preview_url,is_explicit,popularity,isrc
spotify:track:1Eck97uRMlprKOOJN9oO1E,Good Life (with G-Eazy & Kehlani),spotify:album:5PO2cqkBjAUOSHdxSDJOL4,1,1,225525,https://p.scdn.co/mp3-preview/875a492b2ac38341d4b7482fd1be5b019e9136db?cid=9950ac751e34487dbbe027c4fd7f8e99,False,60,USAT21700489
spotify:track:0OprBk6IHvo04oyirQjdkL,Sowing The Seeds Of Love,spotify:album:79XgUw5U86BeIiMnZ4Rrht,1,3,376733,,False,0,GBF088990128
spotify:track:5Gz1PxujU62sfecQpB0Stm,Unpredictable,spotify:album:1UPwxoCoXHYu8REYovIkHR,1,1,199585,,False,0,GBARL1700655
spotify:track:4msPRe3NEDVL6dsBcE7AhL,Get Down Tonight,spotify:album:6ufis2iWp3hrox9QJfg5Jq,1,3,317106,https://p.scdn.co/mp3-preview/f13d677d6b6aa588fe2c4c9c13606453f98025a1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,54,USRH10175351
spotify:track:0ZfM5XfJTtFPhOxAERRnNY,The Look,spotify:album:1iI5YZkqNUV7VmrEi4uOP9,1,1,237320,,False,0,SEAME8878010
spotify:track:1U7FGuPGzsNeEv2leBYljS,Phazing (feat. Rudy),spotify:album:42Rm9HCYOjxLRtfZEc0s8W,1,1,164258,,False,0,GBCPZ1004264
spotify:track:7GRgbc1Dj2NBiZpCc33c7W,Homemade Dynamite - REMIX,spotify:album:6tBpgZG9bV76nSuiz42RbA,1,12,214254,,False,0,NZUM71700469
spotify:track:2OARIMw1hpehr86Iwmv04c,Peggy Sue,spotify:album:4Qy0SOU9Jg7Td10K68SanP,1,2,150960,https://p.scdn.co/mp3-preview/bc9ca5621a6b59134bd324ae4ff1fcb8d00f0638?cid=9950ac751e34487dbbe027c4fd7f8e99,False,61,USMC15703180
spotify:track:0zKZ3TSGmBdklnLlnxJbWb,"Don't Let Me Be Misunderstood / Esmeralda Suite - 7"" Edit",spotify:album:4o63NldmBGI3MNjrN25aR8,1,4,227070,https://p.scdn.co/mp3-preview/6df21d68191e68437cfca4429762762dfbad1645?cid=9950ac751e34487dbbe027c4fd7f8e99,False,37,USGZ21562191
spotify:track:428Dl0NOBojmUS98R2pDHr,Heavy Cross,spotify:album:1GB8gZTSdbiup5FzxNknRo,1,2,242773,https://p.scdn.co/mp3-preview/a3f628859543899d64b04d49b1833bb7c90f464d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,57,USSM10902231
spotify:track:0k1HlttWBYieN78qNrJ400,Saved By The Bell,spotify:album:3zh0wXDwnESTl4zSVSotG6,1,7,186893,https://p.scdn.co/mp3-preview/43d4813284005129e63b5ee29b624fd18c7784c2?cid=9950ac751e34487dbbe027c4fd7f8e99,False,49,USRH11000598
spotify:track:1zLWUJOhY6yL345ENiioVF,Feels Like Woah,spotify:album:4UHSdiQK2W7Qay3Aj1BMzR,1,2,192960,https://p.scdn.co/mp3-preview/d5b07348494e52b43ba14be77dee9f79662ff03f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,37,AUBM00900042
spotify:track:4NCmFVF0elcv6KO9FuQKZN,Holy Moses,spotify:album:42ZnfZOO7MsJKyTxALNhEp,1,5,216853,,False,0,AUZW41100001
spotify:track:5rc6wVOqoyYFKGuSzKblXH,U R The Best Thing,spotify:album:2WEz05B90H3qjP6dnTQi4v,1,2,264840,,False,0,GBAHS0300791
spotify:track:2q7525kRHfkZnCpQNDxJf1,My Gun,spotify:album:1SmR2unWU6dPXtH72M67dX,1,2,190060,,False,0,AULI01283240
spotify:track:6yXcmVKGjFofPWvW9ustQX,The Witch Queen of New Orleans,spotify:album:7GCljXMi3WChErr3b8xl8R,1,2,165160,https://p.scdn.co/mp3-preview/92d57d48aecf48e83a79cb3e228ff1704fa339dd?cid=9950ac751e34487dbbe027c4fd7f8e99,False,34,USSM10304756
spotify:track:3pTYRUFEzU21WMpqsULLwU,This Time I Know It's For Real,spotify:album:6uMZgyfpavnYnGa9pOWA70,1,2,234453,https://p.scdn.co/mp3-preview/846a87575ba2c7181c25da98d747fb8f20836ec6?cid=9950ac751e34487dbbe027c4fd7f8e99,False,40,AUBM00600936
spotify:track:6CTWathupIiDs7U4InHnDA,Trip,spotify:album:67ErXRS9s9pVG8JmFbrdJ0,1,13,213993,https://p.scdn.co/mp3-preview/ceb5a8220602b0274c31bed709cc9927f3298c12?cid=9950ac751e34487dbbe027c4fd7f8e99,False,77,USUM71810720
spotify:track:3ykSdTGmYPFl8pDBXer1zG,Cocaine,spotify:album:5MAL7e4EnKXW1hFg6NbFqP,1,1,221640,https://p.scdn.co/mp3-preview/d87ecd16859e1a5f39b7259a448bd5202f90426c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,70,NLF057790024
spotify:track:6D4obLx2BPec8kI0oI4ntR,The Candy Man - 2016 Remaster,spotify:album:3O1KKLXJAM0IEtOzC4s0zn,1,2,188653,https://p.scdn.co/mp3-preview/f3e290ea1702dffc95af760d332e89c9102034dd?cid=9950ac751e34487dbbe027c4fd7f8e99,False,12,GBAWA0680043
spotify:track:4TTxKh1FnnGEeGWK2s8xBa,Am I Ever Gonna See Your Face Again - Live,spotify:album:4wO2qaJkdsmNyZrJ4OmTCN,1,15,249733,https://p.scdn.co/mp3-preview/ad055d809715c554c29aa61ebe77a639677cf213?cid=9950ac751e34487dbbe027c4fd7f8e99,False,41,AULI00623550
spotify:track:68PHBS4CsrBK8QnRmeGqup,Let Me Love You (Until You Learn To Love Yourself),spotify:album:3IqZoTqfNBZtGDQLFRHBAR,1,1,254093,,False,0,USUM71207198
spotify:track:6RpiAj9Ofv0Uqp6n2OuRoh,In the Ayer (feat. will.I.am),spotify:album:5j1wrOAOm5KFd17pPiSvle,1,9,220506,https://p.scdn.co/mp3-preview/7b3033926b513c8117d0393d2cbac242e5048e9e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,59,USAT20801524
spotify:track:53Y0kdCa1CZ9gRqEuknfwy,Bang My Head (feat. Sia & Fetty Wap),spotify:album:7bpWEp24oHgUs08ImjakfU,1,15,193333,https://p.scdn.co/mp3-preview/6487652056a04654cca24100cc34b46413c4dd8d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,62,GB28K1500110
spotify:track:5FSIL8tIIYIR2i7WzmuKm0,All of Me (Glee Cast Version),spotify:album:2ddVNfqK3HzPTODYbhMRUh,1,2,270933,https://p.scdn.co/mp3-preview/51bd642b71e5981e98357f7b045cbaa21c448e93?cid=9950ac751e34487dbbe027c4fd7f8e99,False,39,USQX91401043
spotify:track:5WpDQOIHa6ba3rJSay0udr,Turn The Page,spotify:album:3ZV7cKhLYQ8Z3p2oT36tZd,1,4,366466,,False,0,GBAMC9800024
spotify:track:4xFmpix8HD3UtcWUr4SUxY,Die In Your Arms,spotify:album:2GNHSb85Dzzr0HSC0n7bd3,1,1,237453,,False,0,USUM71205353
spotify:track:2QKRYxSyOExxnOoTD453dC,A Whole New World (Aladdin's Theme),spotify:album:1Eq5qk8DnHWGOZT2cAASP2,1,21,250400,https://p.scdn.co/mp3-preview/a8de1d12cccdf9bca3934578d89784b7ea06fd4a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,32,USWD10110154
spotify:track:2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),spotify:album:5FXIqS1XqbpfOKNoi5VUwS,1,1,229525,https://p.scdn.co/mp3-preview/69c2ac6f1501e5c8bc6970273da5d06fb97a2e76?cid=9950ac751e34487dbbe027c4fd7f8e99,False,86,USAT21703595
spotify:track:1J2tfINpEHRhCP8CUS15lE,The Message,spotify:album:27nbxiTBXjPktVWud25VlD,1,2,193000,https://p.scdn.co/mp3-preview/17b1c6a7c2c9c18c6c8028a1a36f4a20d016196e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,47,GBAJE0609113
spotify:track:7MAibcTli4IisCtbHKrGMh,Leave The Door Open,spotify:album:7dfPqXck6BB9wpThrVYBss,1,1,242096,,False,11,USAT22100906
spotify:track:4hLk7Bjz1XJWNDiqovvgBW,Sylvia's Mother,spotify:album:0WmdelW8OCAAsxayYY7vHm,1,1,228333,https://p.scdn.co/mp3-preview/28150447e5e54038deefcc470765a4cedab12498?cid=9950ac751e34487dbbe027c4fd7f8e99,False,63,USSM10105635
spotify:track:6YgjdjpXJ4OhDwp9CG8Jc2,Beautiful Soul - Radio Edit,spotify:album:6ajRHh39lkA8pKi7kNTKKB,1,1,198293,https://p.scdn.co/mp3-preview/3cb364c28ea6b85c40f81414564ff59499b18d0f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,44,USHR10421258
spotify:track:3h4udS0WeWbsur3yfjvnm4,Reet Petite,spotify:album:4u4SJFMnkubwHu8VmNQJ9w,1,6,169240,https://p.scdn.co/mp3-preview/c8039852c1bf3576d1955f801a100786de75b3ed?cid=9950ac751e34487dbbe027c4fd7f8e99,False,61,USBWC0110030
spotify:track:4tmXsNoNOk37DPBhVk5wK1,Crazy,spotify:album:5Pf2kkz10HySmJjWu2Fhd4,1,1,203920,https://p.scdn.co/mp3-preview/34e5ed0aa0efa5b73b45e90591945fbbda7a782a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,56,AUC441100032
spotify:track:6tS3XVuOyu10897O3ae7bi,California Gurls,spotify:album:5BvgP623rtvlc0HDcpzquz,1,3,234653,https://p.scdn.co/mp3-preview/584c5e03bdc71c7191fd7b4d88bed152d4b821cc?cid=9950ac751e34487dbbe027c4fd7f8e99,False,79,USCA21001135
spotify:track:4jKq1e80xAYixkIwt6YyV1,Brick,spotify:album:3oz8kworUyU7oXjaEVhDsZ,1,3,271720,https://p.scdn.co/mp3-preview/6cd41e7da8797ad14afb22a9bcaf73f297be905f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,56,USSM19603695
spotify:track:02V0fopGouDF5GbDHftv4S,Rockin’,spotify:album:4AdZV63ycxFLF6Hcol0QnB,1,5,232880,https://p.scdn.co/mp3-preview/d36a122df33e82561dcbeda06f4a0d29811b88f7?cid=9950ac751e34487dbbe027c4fd7f8e99,False,41,USUG11600983
spotify:track:4ymsAGWOmrWYmQ5nbzgeYC,Never Be Your Woman - SHY FX Radio Edit,spotify:album:45MaWX9LfJvi8KpGnnadLX,1,1,146905,https://p.scdn.co/mp3-preview/27edfc3d8a1e36491e28cb78de67af5f37a74797?cid=9950ac751e34487dbbe027c4fd7f8e99,False,46,GBAAA1000022
spotify:track:59uQI0PADDKeE6UZDTJEe8,Last Night,spotify:album:7fOmdhRrRohTzToL617xkk,1,1,163854,https://p.scdn.co/mp3-preview/48760562c770591058c71d16a5ac81d3833e72d2?cid=9950ac751e34487dbbe027c4fd7f8e99,True,91,USUG12300802
spotify:track:54m5d4dRh1uXGEcJzwHL3Z,In Too Deep,spotify:album:18jU7MqpM0UKpUcNmbOC6P,1,4,242373,,False,0,GBAYK9600002
spotify:track:04RM7D5FZzFahr4L6QOuW6,(The Lament Of The Cherokee) Indian Reservation,spotify:album:5RijwyqXiKJDqXKcPstkbZ,1,10,201200,https://p.scdn.co/mp3-preview/e7fbd38d1ec30f73c6daa0ec739360b0e0c19b1a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,12,USDEI7702487
spotify:track:1xnFGQzl7uRLs5JEtWZFb3,Sunset,spotify:album:3Ds7V1bNtWlu36MlxGZVUz,1,12,238786,https://p.scdn.co/mp3-preview/9c92e97081e6c220ef894ee8ea072b8c14deb199?cid=9950ac751e34487dbbe027c4fd7f8e99,False,31,USZXT0933441
spotify:track:1PhDGZS2NBPrNsJHmvZuHM,Devil Or Angel,spotify:album:2qvgU7ANFcPldErKcJkcnR,1,4,139440,https://p.scdn.co/mp3-preview/f9ff4a9aca9b54ab600ea259273658e5d1ff7c1d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,11,USEM38700042
spotify:track:2T4rXDppGlcy2lLuF4IyHq,Angel,spotify:album:3CD4hrOqlolP5zNmhVljAU,1,3,218760,https://p.scdn.co/mp3-preview/8457fda2a7aa6680678b0d83a596a08a280be07d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,50,USVI20300001
spotify:track:0TfvkExNBkUhEkWwGMz71I,God Only Knows,spotify:album:5lpAXw4rMQajbfPxbc6boh,1,3,195840,https://p.scdn.co/mp3-preview/bdb0eeec885443a0e52dd5a8875fb6ae71bfba3e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,41,USSM11305986
spotify:track:70V9otkdkxxiRjrdiHk6CO,"Take a Letter, Maria",spotify:album:58F2RoUSdk3GU6do32SuSE,1,3,164520,https://p.scdn.co/mp3-preview/e0e631637c84e08c438948ac9036c6a515f7cd9a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,53,USAT20003367
spotify:track:4yPOmdNCfH6pyUxqazWQ36,Superman,spotify:album:7GmNEOQMP4ttlqpcidio6U,1,7,147681,https://p.scdn.co/mp3-preview/a8e1e7efd898f3c36b5bc4613beaff3b6d9d621c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,4,AUBM00700490
spotify:track:7ojYFwgT2X4wITo4D9E58Q,Megamix - Radio Version,spotify:album:6nqizbBgkRug5YRnP1YWiO,1,14,255493,,False,0,BED019000494
spotify:track:3DlRZM6zKSlAZigHbJQ3cp,Beautiful Stranger,spotify:album:43lok9zd7BW5CoYkXZs7S0,1,31,260760,https://p.scdn.co/mp3-preview/66db04deed8afeddc1915c9e1b5545580f385081?cid=9950ac751e34487dbbe027c4fd7f8e99,False,57,USWB10903628
spotify:track:00cxhG668jV6gU6VK2FUVI,Acceptable in the 80's,spotify:album:5gDkjyJBK8VLZjKqqUd79K,1,5,333680,https://p.scdn.co/mp3-preview/9a0565d0c3d87bbb5a65c0dd6e95c701dc768aab?cid=9950ac751e34487dbbe027c4fd7f8e99,False,60,GBARL0602038
spotify:track:24yDQWnPh85du5UBWTGIKL,Cradle Of Love,spotify:album:1LOwHourc3GtqJXwRHNlo9,1,2,140200,https://p.scdn.co/mp3-preview/b3e65a1f9457d068874cb43e5657560d22e54743?cid=9950ac751e34487dbbe027c4fd7f8e99,False,10,DELJ81335482
spotify:track:7CKbqqrs0AS1si1ZgaQdcj,Angels,spotify:album:15lwLTwByJddohg3GvxICy,1,1,265333,https://p.scdn.co/mp3-preview/55b077c908c28ea214a3aa3088bdcf9214062ffd?cid=9950ac751e34487dbbe027c4fd7f8e99,False,66,GBAYE9700233
spotify:track:1xPSDf8z4dH46gkvlLtvDO,Maniac,spotify:album:5rdy0MyO9GklJMgqfAJOSQ,1,10,244706,,False,0,USPR38302462
spotify:track:5Lza3PRwBfT1INyE6wMLDq,How to Dance,spotify:album:4Y7E4wQKr2OIjG1b5OJ8la,1,1,227466,https://p.scdn.co/mp3-preview/f7844bf48de02afbf7317567b7571e00b83340c7?cid=9950ac751e34487dbbe027c4fd7f8e99,False,28,USAT20801327
spotify:track:4uGIJG1jYFonGc4LGp5uQL,Somebody to Love,spotify:album:6lPb7Eoon6QPbscWbMsk6a,1,2,174840,https://p.scdn.co/mp3-preview/19c01e1fdf45dd0a1e47051dd2e449de658a991c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,73,USRC10301008
spotify:track:7MJQ9Nfxzh8LPZ9e9u68Fq,Lose Yourself,spotify:album:3CjuTytLZz3G9znXt2rJgU,2,3,320626,https://p.scdn.co/mp3-preview/ce88b6c4c10f813d7fa3403ced55236c6a0747b0?cid=9950ac751e34487dbbe027c4fd7f8e99,True,76,USIR10211559
spotify:track:3dJ1OgvUKWi46HcRF4hiSq,If I Die Young,spotify:album:1woC5ODCw19RbzP42qJEQz,1,1,223333,,False,0,USUM71007807
spotify:track:2jTGd685DHpxAjluVFh5gs,Salvation,spotify:album:4phhXynEsCdxXklm5vczTB,1,2,143133,,False,0,USIR29600116
spotify:track:2Z8WuEywRWYTKe1NybPQEW,Ride,spotify:album:3cQO7jp5S9qLBoIVtbkSM1,1,3,214506,https://p.scdn.co/mp3-preview/b571ceecaadc03941bdf4e683ea26e4e6d3f7c17?cid=9950ac751e34487dbbe027c4fd7f8e99,False,86,USAT21500598
spotify:track:4u6rcmlhDDgS0YAo8ZMI4a,Wild Wild Life - 2005 Remaster,spotify:album:5PvkD4XryLL9oC4NFItYIM,1,5,220680,https://p.scdn.co/mp3-preview/3119848a00017a87a5e0b345b5cc7d4b14f753e8?cid=9950ac751e34487dbbe027c4fd7f8e99,False,49,GB01A0500096
spotify:track:1GrikfH0jDejDvrxo84n4P,Together Again,spotify:album:6ZANEjETQ9L9pjBuvOAhCQ,1,11,301200,,False,3,USVI29700014
spotify:track:0mYPfHvPzoUZJ2puHRyzyf,Here Without You,spotify:album:3vF6tOBY8xo3X2o1retYxS,1,6,238560,,False,0,USUR10200764
spotify:track:0H8AN0RfgU1Pa19S4BhtHQ,Read My lips,spotify:album:4t6TxxtRbqaV8aNnCIpoeZ,1,1,226426,,False,0,AUDD30905313
spotify:track:0UzMTr7IBIaQpAiyMHe7uK,One,spotify:album:3VpxYgNndpziZiCKslmAMY,1,9,169960,https://p.scdn.co/mp3-preview/4f0274f5f9b4c63f49f2ff72f99a86262a482af5?cid=9950ac751e34487dbbe027c4fd7f8e99,False,29,AUEM06900642
spotify:track:6LoSKNsYkRQbyuiReooMjG,Sister Christian,spotify:album:4HUntZg0YV0qCvRxmIhq2U,1,10,300066,https://p.scdn.co/mp3-preview/c430fe7fea146edaec7877b2454ad5872fb9eb8a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,55,USMC18314773
spotify:track:4vEUJR9W3IknzgbtBaZRUS,Stop And Stare,spotify:album:72c3ugX0yPaFCtEuHPDXaY,1,3,223853,,False,0,USUM70758804
spotify:track:4GnEwilW2EtzpPHoABcc4w,Trembling Hands,spotify:album:1ZJ4xpGek7G3i9HdHa5ShC,1,3,281680,,False,0,AULI01281160
spotify:track:1dzQoRqT5ucxXVaAhTcT0J,Just Dance,spotify:album:1qwlxZTNLe1jq3b0iidlue,1,1,241933,https://p.scdn.co/mp3-preview/77200d981225d8878add8a697a03d718d3c2c1f9?cid=9950ac751e34487dbbe027c4fd7f8e99,False,83,USUM70807646
spotify:track:7jGzYUZ2Bgg8BDfYlQRfn8,Wild Thing,spotify:album:1myVNI7Ucy8g9HudbJ8Vu2,1,1,155333,https://p.scdn.co/mp3-preview/59190866c2052c3889be2d8414a11c59c55af5ba?cid=9950ac751e34487dbbe027c4fd7f8e99,False,68,GBF086600001
spotify:track:4rIEkt9wgcmoIJtiRcvtNX,If You're Not The One,spotify:album:6119li3hGAUgOngMRDp0vo,1,4,257026,,False,0,GBAKW0201297
spotify:track:0TZk6yGscOo5ktwk4mdhpp,Doop - Sidney Berlin Ragtime Band,spotify:album:1c6Ypa4CXjP5FJpxu43pE8,1,2,188333,https://p.scdn.co/mp3-preview/bbd8454b65c3ec7fa1eb3b392d13f44a8cb7756c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,30,NLA240303362
spotify:track:1VA38sp5Jr6vWxgoIcnxKN,Just A Girl,spotify:album:22MtHr01EzeL6jmc5uwpHC,1,3,208400,,False,1,USIR19500272
spotify:track:6QLO02TAXSUqgk0wNXywuz,Come On Over,spotify:album:0vOj0JVKv2bobFBBUTjgQF,1,7,173506,,False,0,USMR19787378
spotify:track:3EDnKqjiO6SCUHcEBQ8w0v,All My Friends Are Getting Married - 1994 Remaster,spotify:album:3n4x94lFsN6ugkr58gElaN,1,8,290200,https://p.scdn.co/mp3-preview/193531992a4bf21294086e95d7ed6797fefc2e5d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,37,AUWA00900789
spotify:track:1CdLweA1brUOAoYEvzTt8M,Russians,spotify:album:1rZTn68Lgr5J4F4vIpgpWf,1,14,236973,https://p.scdn.co/mp3-preview/ed0b0f185eb25e43f26097a473bd66c4bd3d6257?cid=9950ac751e34487dbbe027c4fd7f8e99,False,43,USAM18500044
spotify:track:62pSYErgGri97X9aIyBzHm,Got 2 Luv U (feat. Alexis Jordan),spotify:album:25o3xNsjPJahI22xQENaPd,1,1,196640,https://p.scdn.co/mp3-preview/17250c86b55c18f7b274335894868d6ef2c52f1d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,70,USAT21101550
spotify:track:2K5LRXf7eGH9HzdeNPZc2a,No One Is To Blame,spotify:album:5yltR2jKRRWoXBcGR6ILix,1,1,258399,https://p.scdn.co/mp3-preview/b5e665c2f1913eae296eb716b6867bc4cd4f3251?cid=9950ac751e34487dbbe027c4fd7f8e99,False,54,GBAHS0800325
spotify:track:24fQpRwKFkC3Fe8QtvvrNw,Back for Good - Radio Mix,spotify:album:5QnHvl0ne6yEhRGw3ajvFF,1,2,242266,,False,0,GBARL9500020
spotify:track:2lERSnSw1xBZYogcrU2Ntp,On the Prowl,spotify:album:776mBHwcQXD39eBSqmR3eQ,1,10,181266,https://p.scdn.co/mp3-preview/b1c241635deca3c308f3767a8655f01b3e34884b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,36,AUMU07600010
spotify:track:225xvV8r1yKMHErSWivnow,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",spotify:album:4f7HKjBnjpMsDBDTHYV890,1,1,298760,https://p.scdn.co/mp3-preview/f02930ba19b2760c7df9abfbd7aca5ba1ea99be9?cid=9950ac751e34487dbbe027c4fd7f8e99,False,77,USSM19801545
spotify:track:6uJwPeBGb3swi85TSr9iIz,Miracles (Someone Special),spotify:album:0CE9VXSH70pz4BQzMPm9gO,1,2,276906,https://p.scdn.co/mp3-preview/b02539982f0e4f7258f75967348104c7e20c9f82?cid=9950ac751e34487dbbe027c4fd7f8e99,False,65,GBAYE1700917
spotify:track:3DamFFqW32WihKkTVlwTYQ,Fireflies,spotify:album:3vf65wfk1EEjVhy6BjENsS,1,9,228346,https://p.scdn.co/mp3-preview/43dc49fcebcb6d83f3dd0570044bc20b1d01f5a3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,81,USUM70972068
spotify:track:5PYEBQrRHWoMuRr5Ers9vR,Sad Movies Make Me Cry,spotify:album:7yJzSeLuyRbgtE35OMXdzq,1,4,199346,https://p.scdn.co/mp3-preview/029bfb2b208ff1d7bece7aacb81dc44571297030?cid=9950ac751e34487dbbe027c4fd7f8e99,False,41,USJGN0802846
spotify:track:67f8z1qeIKaVawWsYQkSHv,What's My Scene - 2005 Remaster,spotify:album:53vbbwIDLn7Sh50yd9aEjq,1,2,229373,https://p.scdn.co/mp3-preview/eab18361fdce419cb6ef35fd55f2ebabf7336a4f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,59,AUHD00500031
spotify:track:3fHNjvF6AU1LXVez0wnFvw,Lost Cause,spotify:album:5mpsCCzPW31VL43nEgoB9d,1,1,212496,,False,0,USUM72106984
spotify:track:1jqLJBQwo7yBCqYQWukLkq,Boombastic,spotify:album:1ObChmQf8QPcervdZ5BxC6,1,14,247173,https://p.scdn.co/mp3-preview/343ed8902219b641429fbebaf5c0edce0ff78cf0?cid=9950ac751e34487dbbe027c4fd7f8e99,False,56,GBAAA9500003
spotify:track:1EuI95kVxZYLbENy8d6AOI,I'm Good?,spotify:album:5W3YMp8HlxyU6XtKsq9sxm,1,1,160186,https://p.scdn.co/mp3-preview/48aee5dda4d2b7d616758aadea7ca7e1e93853fb?cid=9950ac751e34487dbbe027c4fd7f8e99,False,59,AUHT01800391
spotify:track:59ZTxQo8rBycIXPLUIKvE2,Dirrty (feat. Redman),spotify:album:2USigX9DhGuAini71XZEEK,1,16,298853,https://p.scdn.co/mp3-preview/09e5725942d39324740547e316de8922484dcd1d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,71,USRC10200845
spotify:track:1oht5GevPN9t1T3kG1m1GO,Fire and Rain - 2019 Remaster,spotify:album:1HiG0ukRmFPN13EVcf98Jx,1,7,203613,https://p.scdn.co/mp3-preview/6add6368095cb2d6d5e458421c79a9de81fc2e76?cid=9950ac751e34487dbbe027c4fd7f8e99,False,76,USRH11900597
spotify:track:1FP9s72rDYty6mfoOEYKnE,All We Got (feat. KIDDO),spotify:album:7wzcIKvtXDWs1VA2BMHuaY,1,1,190218,https://p.scdn.co/mp3-preview/bea17b7a4dca81d7f90b25b07b508c107f11dda6?cid=9950ac751e34487dbbe027c4fd7f8e99,True,65,DEA622000934
spotify:track:6Um3XCAxl9YfFmAnGl93xc,I Fought the Law - Single Version,spotify:album:7KEDLBdqvyiV4D2uH9SgbV,1,43,138360,https://p.scdn.co/mp3-preview/a1566fbf3ab94f7ab2c0b8883d8fc4cbb47bdfc1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,60,USRH10721938
spotify:track:7hMK0MRa9X5NzUd4cSFsWn,A Song For You,spotify:album:7MQcpWmGqxDm3XRntiGDSe,1,1,282026,,False,0,USAM17200542
spotify:track:1SRkKyJ2JjMZgyDWC30zKv,My Best Friend's Girl,spotify:album:4tJPWT4r4FSKwy784Qs1Fq,1,2,223253,https://p.scdn.co/mp3-preview/cee9a1c1cfacd5bf4cd231cf118e59ac310f6ecf?cid=9950ac751e34487dbbe027c4fd7f8e99,False,68,USEE10170465
spotify:track:0tDC3KJPPu5eonGTtCURpq,Headlights (feat. Ilsey),spotify:album:5XyJzEROSmup2TcWmVjTIt,1,1,209208,https://p.scdn.co/mp3-preview/111e0cf465a46206fe1c61a2ba8fe18a367d0b29?cid=9950ac751e34487dbbe027c4fd7f8e99,False,65,DEA621500407
spotify:track:3fT9nfnv5uLyPsx6ymre7z,Feel,spotify:album:631wIXDIEys9hlqINNcYVD,1,1,264093,https://p.scdn.co/mp3-preview/d65857af38bb76f8dba4ff9fcd4856e42061cfd4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,50,GBFFG0200002
spotify:track:6T0gaMfEfNWXZCGQKh1wlo,The First Time Ever I Saw Your Face,spotify:album:3iMgLMyrIlw1AIRlLfUF7u,1,5,319440,https://p.scdn.co/mp3-preview/0f2fd632c05984c423eb2b122d2e03b1717c3ad5?cid=9950ac751e34487dbbe027c4fd7f8e99,False,52,GBDFN9900005
spotify:track:7rESBzoqp0FGxElzjRuMDB,Are You With Me - Radio Edit,spotify:album:0kS2szm8kFZf5frFsV32If,1,1,219833,https://p.scdn.co/mp3-preview/a87fd3b3660066b0df8f680ad59b3cfdea98d776?cid=9950ac751e34487dbbe027c4fd7f8e99,False,31,AUNV01500323
spotify:track:1LysqZOvGYyVNjPz0HYU7m,Living On The Ceiling,spotify:album:7oS0WvPmX0SuhAwMPm2w6I,1,4,239959,,False,0,GBAAP0100383
spotify:track:70eDxAyAraNTiD6lx2ZEnH,Ex's & Oh's,spotify:album:0B4eikFaUJcf3hc6DaSVov,1,2,202173,https://p.scdn.co/mp3-preview/ddf57dd32baa5a7d6ad38cd2b0d331b85f76acc0?cid=9950ac751e34487dbbe027c4fd7f8e99,False,76,USRC11401950
spotify:track:0vhCcrN8ULryq1KuEEYlm2,Do It Again - Remastered 2001,spotify:album:2vFDenbFedYVMOwDqTiw82,1,1,146373,https://p.scdn.co/mp3-preview/acf4b1235efb5a76079507287862fddfcaec5219?cid=9950ac751e34487dbbe027c4fd7f8e99,False,53,USCA20100316
spotify:track:51PgB7XHoLwTRA4hUaqrqU,Stairway to Heaven - Remastered,spotify:album:4LEVq549JUbYQmzma1NzEl,1,4,159773,https://p.scdn.co/mp3-preview/8555ee019895a09dad25fef77291992aca731fd8?cid=9950ac751e34487dbbe027c4fd7f8e99,False,22,USRC10100023
spotify:track:5hxuBWWmk9cGM1p8vrJ8bP,Loud Like Love,spotify:album:1I7nurs0QFuIrDPXjdx96L,1,1,291720,,False,0,DEUM71301907
